#Table1
ra,dec,z
189.82559,14.576564,0.02231275
189.8264,31.98989,0.02362958
189.83329,27.604674,0.02654387
189.83578,28.913154,0.02492021
189.83653,10.124629,0.02754967
189.83705,1.1023805,0.02561878
189.83772,25.254713,0.02997493
189.84349,0.4602442,0.02358647
189.84558,7.140476,0.02403908
189.84982,18.365515,0.02226059
189.8651,27.102321,0.02352085
189.86685,26.6723,0.02011281
189.88555,18.385739,0.02715545
189.88671,9.8029236,0.02759686
189.88978,47.625995,0.02414525
189.89002,47.623269,0.02425128
189.89152,-0.85364426,0.02400916
189.89152,47.624962,0.02402367
189.89941,16.587827,0.02598938
189.90368,45.439953,0.01213238
189.90415,0.75181709,0.0256621
189.90536,45.439236,0.01234519
189.90627,16.588513,0.02602927
189.90737,16.377803,0.02164855
189.90981,16.585105,0.0262743
189.9128,7.1686575,0.0242611
189.91497,29.609609,0.02342752
189.92048,45.434997,0.01254013
189.92224,25.03919,0.02152834
189.92795,65.592237,0.01477548
189.93392,14.870367,0.02173135
189.93495,42.489012,0.0241267
189.93727,27.826833,0.02234049
189.93995,25.742643,0.02606199
189.94066,0.89823766,0.01595755
189.94303,6.8896715,0.02388171
189.94642,0.82681485,0.01869965
189.9487,24.173405,0.02176449
189.9505,-1.7710901,0.01419597
189.95825,45.933573,0.02422496
189.96873,0.12547405,0.02283781
189.97746,29.662213,0.02281347
189.97902,46.876966,0.02719729
189.97961,-0.13871907,0.01017225
189.97975,27.827218,0.02168806
189.97981,-0.79969285,0.01482438
189.98178,27.410645,0.02627294
189.98682,54.730096,0.02557678
189.99948,26.682509,0.01594975
190.03738,26.53655,0.02348482
190.03881,6.8838619,0.02414086
190.04133,48.814033,0.02920343
190.04207,6.0648101,0.01860443
190.04737,31.177114,0.02359135
190.04746,18.061713,0.02641596
190.04804,15.703842,0.01306333
190.0532,28.360552,0.02484868
190.0681,10.51683,0.02141396
190.06916,10.518532,0.02160263
190.07003,26.473782,0.02191165
190.07255,42.000202,0.01385043
190.07571,-0.18507287,0.01255981
190.07586,26.572944,0.02670303
190.08397,1.2733173,0.01582721
190.0863,29.600784,0.0155222
190.08646,6.1969469,0.01322156
190.08927,48.801458,0.02918459
190.09132,9.4153461,0.0277192
190.09298,27.450927,0.02445915
190.09476,25.979778,0.02191839
190.09556,25.551475,0.02130541
190.10497,26.524619,0.02552761
190.10632,26.010571,0.02189046
190.10659,31.15492,0.02363484
190.10779,26.732085,0.02257223
190.11201,26.521594,0.02637358
190.1406,46.611883,0.02424154
190.14114,9.4579005,0.02776959
190.14115,32.580791,0.0229166
190.15096,26.504603,0.02201092
190.15159,26.507916,0.02260118
190.15379,27.079228,0.0221923
190.15728,17.13523,0.02585031
190.16041,26.526189,0.02169823
190.16041,26.893608,0.0218162
190.16222,26.967977,0.02223394
190.16303,26.526213,0.02195382
190.1715,10.203716,0.02406051
190.1817,0.79784785,0.01576504
190.18436,9.6441215,0.02455016
190.19047,38.073485,0.02329297
190.19063,53.119325,0.01657497
190.19479,49.966072,0.02663381
190.19857,30.685659,0.02233491
190.20216,27.776095,0.02218399
190.20296,27.270956,0.02157949
190.2032,32.250757,0.01435416
190.20441,44.853142,0.02971934
190.20652,29.500152,0.02223592
190.21417,45.421223,0.01956385
190.2173,12.752449,0.02028673
190.21776,29.625257,0.02291339
190.2181,48.52388,0.02588348
190.22044,26.728128,0.01574308
190.22348,1.0083456,0.02290753
190.2288,39.638335,0.01875394
190.23005,51.116411,0.02993529
190.23911,0.98722275,0.02312812
190.24202,27.981202,0.02428869
190.24644,24.871269,0.02144098
190.27275,-0.083165147,0.01605873
190.27402,50.396774,0.01491017
190.27444,50.393396,0.01556674
190.27684,26.8224,0.0161006
190.27692,42.560387,0.02808598
190.27928,57.388624,0.02748565
190.28051,27.461888,0.02391517
190.28082,43.775242,0.02914002
190.28408,3.7558558,0.02342709
190.28621,4.2894636,0.02905922
190.28643,29.538036,0.02280694
190.28945,29.538657,0.02345283
190.29489,-1.5905128,0.01338463
190.29589,20.995968,0.02278621
190.30172,-0.75681387,0.01129932
190.30205,22.589442,0.02845297
190.30412,30.275579,0.02321164
190.30805,22.594975,0.02870065
190.30883,26.736132,0.01584221
190.30958,3.6573701,0.0231721
190.31025,20.666189,0.0220759
190.31817,27.853159,0.02579717
190.32005,37.824141,0.02440137
190.32926,21.672498,0.02152645
190.33394,30.121735,0.02712852
190.3396,39.010572,0.02312766
190.33987,0.22092287,0.01601931
190.34715,37.987677,0.02328395
190.34819,6.6780909,0.01314445
190.35276,45.045711,0.02469788
190.35606,13.729539,0.02042839
190.35885,26.386044,0.02361893
190.37061,26.088608,0.01644461
190.37629,27.63998,0.02565317
190.37711,14.555998,0.02474625
190.37965,27.243128,0.02461513
190.38112,26.042664,0.01593971
190.39378,35.10962,0.02355717
190.39686,45.691499,0.01945618
190.39886,22.494848,0.02351683
190.40032,-0.11837712,0.01588324
190.40112,23.425161,0.02877551
190.40259,35.122912,0.02296834
190.40549,26.072826,0.01581121
190.40866,28.56926,0.02519383
190.40932,26.072935,0.01592116
190.4217,33.413045,0.02280485
190.42451,28.650004,0.02552386
190.43438,35.060486,0.02329924
190.43562,35.062767,0.02309429
190.44874,50.620025,0.0295759
190.44904,41.206164,0.02443337
190.45015,46.362721,0.02409305
190.4556,32.626379,0.02275677
190.45591,11.591688,0.02776878
190.46168,23.507961,0.02886605
190.46407,23.510663,0.02864707
190.47109,22.348807,0.02320768
190.47925,11.774166,0.02439123
190.48197,10.375517,0.02831443
190.48444,26.971434,0.02406291
190.48639,26.969403,0.02390444
190.49615,-1.1788438,0.02375486
190.49921,39.952653,0.02425618
190.50287,0.753949,0.01248332
190.50951,18.987789,0.02700662
190.51547,29.666373,0.02406974
190.52019,42.930748,0.02430793
190.52797,45.015772,0.02574882
190.52996,5.5072616,0.02340935
190.53062,5.5073328,0.02344463
190.54522,65.670952,0.014409
190.54541,29.447502,0.0230924
190.54838,39.976479,0.01824605
190.54982,37.165573,0.01355512
190.55388,-2.1172683,0.01336625
190.5544,38.13275,0.02341298
190.55757,18.937686,0.02228021
190.5605,14.2044,0.02657066
190.56103,31.697281,0.02346205
190.56271,26.5805,0.01984901
190.56568,39.564629,0.01857249
190.57531,33.865092,0.01403285
190.57931,30.90589,0.02853872
190.57933,14.108112,0.02662004
190.58093,9.6391495,0.02790491
190.58145,5.5007733,0.02382966
190.5875,29.596774,0.02861883
190.59209,22.593576,0.01612899
190.59381,9.4419437,0.02781567
190.61886,19.466278,0.02773436
190.62169,31.455283,0.0230624
190.63444,4.3356845,0.02512064
190.66749,18.231204,0.02194078
190.66808,54.846298,0.01657629
190.66856,9.4810638,0.02396163
190.66967,1.3458014,0.0167145
190.6733,34.092198,0.01416193
190.67773,55.145515,0.01644203
190.67873,31.140781,0.02268372
190.68226,19.577715,0.01083898
190.68314,34.106898,0.0138902
190.68473,34.104061,0.01402474
190.6873,25.418971,0.02329061
190.6881,27.117523,0.02189523
190.68835,45.960566,0.02388177
190.69665,27.271939,0.0196724
190.69832,33.287722,0.02272934
190.70265,26.639669,0.022226
190.70272,33.289381,0.02318545
190.70497,10.35747,0.02531419
190.70586,22.772808,0.02336847
190.70923,31.890236,0.01474796
190.71178,-3.291899,0.01505301
190.71434,19.228751,0.02231467
190.71604,54.982334,0.01596873
190.7172,54.85599,0.01514396
190.71936,55.145793,0.01604812
190.72534,27.774392,0.0247828
190.73223,31.472999,0.02925434
190.73857,-1.2294179,0.01072071
190.74119,20.950722,0.01371937
190.74537,10.227238,0.02504999
190.75116,-2.7519302,0.01440782
190.75554,54.895996,0.01614578
190.75664,41.177334,0.01713596
190.75848,32.328346,0.0231889
190.76215,30.378116,0.02373856
190.76251,-1.2827241,0.02377683
190.76342,54.863728,0.01583705
190.76499,30.381107,0.02402239
190.76775,30.387231,0.02393328
190.76983,27.716141,0.02509027
190.77014,31.150562,0.02301686
190.77228,41.912497,0.02129438
190.77231,27.714077,0.02504491
190.78035,11.211991,0.02823992
190.78982,-1.2095821,0.01024314
190.79018,19.928041,0.02190707
190.79521,-7.1863867,0.01726984
190.7963,41.026787,0.023802
190.80153,31.086684,0.02323105
190.80431,31.055618,0.02436625
190.80604,-2.0018824,0.01233844
190.80631,37.08528,0.02268554
190.80793,31.084968,0.02336624
190.81411,27.085608,0.02267184
190.81445,18.182486,0.01283862
190.82026,38.769152,0.02309124
190.8221,11.211536,0.02765948
190.8381,42.479107,0.01429228
190.83884,26.092653,0.02420559
190.84053,11.203398,0.02809445
190.84289,42.479065,0.01411524
190.84971,6.6658916,0.02181107
190.8514,27.687163,0.02470403
190.85469,4.2613345,0.02875782
190.85734,27.373114,0.02445328
190.86501,41.040738,0.02327646
190.86819,10.873849,0.02880098
190.87114,49.400179,0.02643777
190.87476,33.943844,0.01420279
190.87766,48.52513,0.02993994
190.8777,33.417182,0.02307273
190.87992,41.522748,0.01673611
190.88552,27.297542,0.0194863
190.89082,34.848405,0.02232639
190.90206,41.018539,0.02392405
190.90712,31.730522,0.02373191
190.90802,17.933014,0.02628076
190.90832,4.4763483,0.0286192
190.90849,46.708051,0.02443192
190.90956,41.926093,0.01677615
190.92099,41.154518,0.02338584
190.92552,27.373001,0.02449014
190.9262,62.87471,0.02275443
190.92634,40.966206,0.02494193
190.92813,11.682068,0.02866607
190.92965,25.471471,0.01735059
190.93597,34.810174,0.02196068
190.93988,10.769933,0.0289469
190.94372,54.646053,0.01560734
190.94977,54.895977,0.01666614
190.9559,54.904943,0.01653728
190.95624,54.909162,0.01745428
190.95764,15.552069,0.02174774
190.96679,10.835233,0.02867867
190.9685,25.291316,0.01758618
190.97093,26.86333,0.02511584
190.98044,29.369608,0.0235693
190.98814,40.729584,0.01693468
190.99962,39.974735,0.02639217
191.01246,45.129278,0.02447244
191.01276,29.91612,0.01558728
191.01319,41.168918,0.02372059
191.01828,55.432228,0.01880583
191.02239,45.001587,0.0123918
191.02517,-0.60535379,0.02626734
191.02895,45.005012,0.01230964
191.02959,45.005653,0.01238507
191.03137,45.010312,0.01214053
191.03405,41.305237,0.01701079
191.03414,44.891905,0.02403527
191.03585,48.644453,0.01560182
191.03596,25.416161,0.01738691
191.04691,41.668197,0.0169801
191.05824,20.031184,0.0291104
191.05949,50.231672,0.02806609
191.08119,4.4253784,0.02968581
191.08167,21.470181,0.02357632
191.08922,20.024338,0.02225736
191.08978,4.4275449,0.02844882
191.09565,39.522299,0.02404347
191.09691,40.69683,0.01798108
191.09811,54.862671,0.01569725
191.09934,37.120371,0.02360477
191.10036,37.12563,0.0234079
191.10507,5.120621,0.02800039
191.10531,38.01759,0.02023054
191.10844,27.192028,0.02177203
191.10915,37.121221,0.02325254
191.10975,27.192779,0.02150889
191.11716,-3.0052443,0.02385212
191.11998,28.43308,0.02394558
191.12021,-0.45291371,0.02343134
191.12033,4.1722196,0.01806171
191.12359,4.6815027,0.01638892
191.12709,3.751929,0.02934335
191.12728,40.736902,0.01790203
191.13538,56.150184,0.01583058
191.13958,31.084931,0.02869684
191.14798,27.852435,0.02081463
191.14866,54.724229,0.01589595
191.15063,54.724441,0.01572012
191.15832,34.644792,0.02250507
191.1706,40.70817,0.01752046
191.17081,26.418966,0.01511117
191.17118,10.343466,0.029892
191.17193,26.419592,0.01522239
191.17449,46.279223,0.02978504
191.1745,6.6996003,0.01860651
191.17747,40.678998,0.01679738
191.17753,27.013855,0.0230328
191.18194,31.637086,0.02356396
191.1842,27.891555,0.02107744
191.19388,54.875903,0.01618888
191.19876,6.7642139,0.01839006
191.20123,41.943598,0.0241141
191.20149,34.351661,0.02338669
191.20887,63.276821,0.02129584
191.21235,-2.2179218,0.01087375
191.21242,-0.69606851,0.0234513
191.21376,28.503614,0.02449893
191.21976,18.75566,0.02165662
191.22791,34.942319,0.01423027
191.2315,37.805257,0.02287419
191.23632,54.902541,0.01652333
191.24094,24.771512,0.01601294
191.26019,54.88926,0.01509985
191.26962,-3.0683663,0.02468316
191.27417,5.6438325,0.02120533
191.27498,55.905193,0.01536205
191.27702,21.171249,0.02340478
191.27733,21.169575,0.0233335
191.28035,14.320034,0.0208276
191.28078,35.221004,0.0119198
191.28399,27.577406,0.02703451
191.28868,23.039059,0.02267736
191.29534,34.928836,0.02600921
191.29936,11.555527,0.02167573
191.30266,29.012308,0.02373725
191.30454,59.428227,0.02101838
191.31821,2.4490771,0.01756368
191.329,21.535762,0.02248325
191.33019,-0.76042255,0.02297334
191.33021,21.535717,0.02245413
191.33895,28.590879,0.02382097
191.34027,48.488214,0.02904251
191.34267,19.189379,0.02158102
191.34402,1.3768259,0.01178482
191.34808,50.376188,0.020326
191.34967,9.0862225,0.01908592
191.3591,32.889678,0.01006158
191.35945,63.462549,0.02467168
191.36904,35.860458,0.01195238
191.38096,26.39268,0.0258601
191.3829,54.737618,0.01595161
191.39052,50.401969,0.01847734
191.39343,23.072888,0.02406289
191.39731,28.761906,0.02318019
191.39767,22.057155,0.02249626
191.40013,31.642732,0.02353548
191.40105,28.119639,0.02269179
191.40389,10.598969,0.01970673
191.40439,2.7219217,0.02352212
191.41667,22.052203,0.02236743
191.42165,24.955593,0.02263803
191.4302,24.663557,0.01701355
191.43294,47.100957,0.01589291
191.43692,19.177259,0.02242965
191.4373,54.842843,0.01674135
191.43793,48.445964,0.02596033
191.43917,52.950872,0.02312954
191.44935,28.419334,0.02606151
191.45054,58.185091,0.02642491
191.45629,40.817865,0.02414424
191.45903,45.298452,0.02480063
191.46828,43.750172,0.02436301
191.47364,13.201436,0.02949665
191.47627,5.5567705,0.02071198
191.48552,27.844616,0.02592192
191.48729,45.189478,0.0251388
191.48908,35.171395,0.01452568
191.49062,1.2980463,0.01728755
191.49382,45.20042,0.02512889
191.49862,40.774848,0.02405259
191.50034,4.1405482,0.02534339
191.50426,21.147449,0.02250931
191.50726,45.207319,0.02563051
191.52636,10.142338,0.01449005
191.52711,29.823158,0.02610152
191.53452,4.4435534,0.02355157
191.538,28.958504,0.0235864
191.54004,27.247059,0.02635823
191.54049,54.529118,0.01597817
191.54212,30.731914,0.0218638
191.54262,46.721071,0.01626248
191.54483,27.93777,0.02306955
191.54625,46.72735,0.01582295
191.54685,30.722743,0.02179931
191.55548,53.715247,0.02295265
191.55553,35.101731,0.01417472
191.5589,32.818892,0.0209583
191.5597,9.7685896,0.02394878
191.56409,30.634877,0.02186423
191.56579,36.173227,0.02280604
191.57404,20.783005,0.0232973
191.57516,32.187564,0.02284144
191.57996,31.084657,0.0153198
191.58115,27.536765,0.01996584
191.5963,27.112379,0.02314809
191.59742,50.899554,0.01554212
191.60002,56.837353,0.01843689
191.60003,40.824737,0.02452216
191.60194,9.8407259,0.02427535
191.60603,32.181869,0.02293849
191.60968,34.081772,0.01399859
191.61145,30.458252,0.01551523
191.61182,50.79206,0.02700004
191.61297,40.750764,0.01634559
191.6131,30.515782,0.02206158
191.61389,20.289127,0.02920169
191.62399,47.494804,0.01572491
191.62401,30.848642,0.02879641
191.6361,27.696925,0.01997991
191.63753,40.83102,0.02454364
191.65294,40.77851,0.0241955
191.65502,47.927508,0.02970606
191.65958,29.836704,0.0158628
191.66021,24.93101,0.01865374
191.66107,41.453982,0.0270664
191.66793,51.038934,0.01536056
191.67046,9.8896962,0.02406404
191.67063,51.039335,0.015785
191.67448,50.729877,0.02720175
191.68564,29.735289,0.01556576
191.69308,9.8505594,0.02380001
191.69845,35.49914,0.01416935
191.7131,46.16852,0.01831621
191.71437,-1.5523031,0.02293724
191.71891,-1.9612488,0.01598533
191.71897,26.709276,0.02027705
191.71919,27.790852,0.02426416
191.72005,33.062503,0.02260388
191.72644,42.03905,0.01565589
191.73152,44.538898,0.02950081
191.73529,25.621676,0.02264534
191.73667,9.857111,0.02448776
191.73802,50.778947,0.02702566
191.74107,40.54091,0.0244703
191.75206,30.727576,0.02218349
191.75902,32.871234,0.0227378
191.76778,51.58281,0.02987399
191.7706,9.9365829,0.02374157
191.78535,27.793128,0.02484643
191.79637,29.188453,0.02310156
191.79689,-2.870848,0.01615791
191.79868,26.713468,0.02254947
191.81356,-1.4851926,0.02203469
191.81614,9.8301151,0.02539539
191.82415,47.16161,0.01967053
191.83041,34.966003,0.02285123
191.83053,41.461091,0.01904343
191.83501,27.246804,0.02583187
191.84638,27.465,0.0219132
191.84904,35.352066,0.01419697
191.85223,29.207387,0.02327276
191.85901,29.787786,0.02247814
191.86194,45.806636,0.023892
191.86601,40.566571,0.02473778
191.86626,3.0381655,0.01746485
191.86722,3.0387625,0.01756965
191.86821,27.457782,0.02209318
191.86846,9.8878905,0.02503636
191.87894,54.372758,0.01615284
191.88379,54.37483,0.01642658
191.89431,30.619998,0.02663774
191.90603,31.724755,0.01509949
191.90645,26.699665,0.01964593
191.90755,4.519849,0.02527225
191.91087,43.53228,0.025112
191.91417,33.671434,0.02253028
191.91504,5.4920778,0.01402496
191.91523,30.61016,0.0271025
191.919,42.16345,0.01493378
191.92485,26.98162,0.0238549
191.93236,9.8892227,0.02401504
191.94139,3.1476608,0.02089243
191.95669,27.008716,0.02119803
191.95689,24.891424,0.01402603
191.96132,19.384184,0.02204748
191.96737,35.205277,0.01408396
191.96836,27.266779,0.02647977
191.96927,18.052722,0.02208257
191.9708,-1.1858294,0.02342914
191.97559,30.373695,0.0245152
191.97682,45.608213,0.02957081
191.97817,26.953026,0.02310608
191.98049,27.22236,0.02657748
191.99368,28.173931,0.02039167
191.99438,40.783889,0.01462007
192.0113,27.27849,0.02610629
192.01287,26.633189,0.02191254
192.02106,41.003524,0.01481912
192.0213,40.71963,0.01475282
192.02479,29.443179,0.02305276
192.03583,47.950973,0.02932754
192.03856,54.024696,0.01089474
192.03871,26.939188,0.02297783
192.0389,54.023338,0.01098027
192.0409,9.5114428,0.02341591
192.04258,41.383444,0.02697578
192.04822,35.298305,0.02311889
192.04923,19.228868,0.01430954
192.05604,43.950978,0.02969962
192.06262,11.356978,0.0249338
192.06346,17.774016,0.02057779
192.07692,51.535819,0.01107465
192.07912,63.042363,0.0250503
192.07936,35.21124,0.02280303
192.09658,52.680146,0.0159101
192.1003,26.85791,0.02468628
192.10242,9.3167872,0.02166677
192.10357,28.30689,0.02278863
192.10373,30.710368,0.02701518
192.1057,54.201385,0.01643527
192.1158,48.384248,0.02945589
192.11793,3.4404061,0.02357919
192.12278,46.043323,0.02659746
192.12596,29.260151,0.02497634
192.12892,50.187306,0.02794012
192.13282,-3.4685098,0.0242107
192.13662,47.678177,0.02439774
192.13725,3.4845481,0.02331786
192.13731,26.115523,0.02135335
192.14499,28.849093,0.0223196
192.14531,28.846961,0.0224263
192.14805,9.1256493,0.02505877
192.1502,47.784876,0.02374439
192.15399,27.366433,0.02663325
192.15611,42.302163,0.02716812
192.15993,29.19034,0.02379413
192.16595,26.870408,0.02022248
192.17093,34.477606,0.01417761
192.17531,26.417302,0.02302836
192.17761,47.775092,0.0241117
192.17812,29.23926,0.02328033
192.18946,51.643932,0.01579533
192.19113,35.332704,0.01350818
192.19316,47.714847,0.0237687
192.19337,30.888849,0.02922764
192.19344,41.921255,0.02715079
192.19546,30.982084,0.02714838
192.19658,41.918839,0.02726197
192.20365,24.999259,0.02273714
192.2062,29.424275,0.02262077
192.21015,40.339067,0.02451843
192.22633,4.6637099,0.02767485
192.22845,47.669277,0.01969764
192.24074,34.868755,0.02275923
192.24208,47.02708,0.02969054
192.24353,27.835823,0.02574259
192.244,52.217981,0.02993243
192.24476,27.373944,0.02079553
192.24485,40.595924,0.01634749
